OTU_id	DC001	DC003	DC004	DC005	DC006	DC007	DC009	DC010	DC011	DC013	DC015	DC016	DC017	DC018	DC019	DC020	DC021	DC022	DC023	DC024	DC026	DC027	DC029	DC032	DC033	DC034	DC035	DC036	DC037	DC038	DC039	DC041	DC042	DC044	DC048	DC049	DC050	DC052	DC054	DC056	DC057	DC058	DC060	DC061	DC063	DC064	DC065	DC066	DC067	DC068	DC069	DC070	DC071	DC072	DC073	DC075	DC076	DC077	DC078	DC079	DC081	DC082	DC083	DC085	DC087	DC090	DC092	DC094	DC095	DC096	DC097	DC098	DC099	DC100	DC101	DC102	DC103	DC104	DC105	DC106	DC107	DC108	DC109	DC110	DC111	DC112	DC113	DC114	DC115	DC117	DC118	DC119	DC120	DC121	DC123	DC125	DC126	DC127	DC128	DC131	DC135	DC136	DC137	DC138	DC139	DC140	DC141	DC145	DC147	DC148	DC149	DC150	DC151	DC152	DC153	DC154	DC155	DC156	DC158	DC159	DC160	DC161	DC162	DC163	DC164	DC165	DC167	DC168	DC169	DC170	DC171	DC172	DC173	DC174	DC175	DC176	DC177	DC178	DC179	DC181	DC183	DC185	DC186	DC187	DC188	DC189	DC193	DC194	DC195	DC196	DC198	DC199	DC200	DC201	DC202	DC203	DC204	DC205	DC206	DC208	DC209	DC211	DC212	DC213	DC214	DC215	DC216	DC217	DC218	DC219	DC221	DC223	DC224	DC226	DC229	DC230	DC231	DC232	DC234	DC235	DC239	DC241	DC243	DC244	DC245	DC246	DC247	DC248	DC249	DC252	DC253	DC254	DC255	DC257	DC259	DC261	DC263	DC265	DC266	DC267	DC268	DC269	DC270	DC271	DC273	DC274	DC276	DC277	DC279	DC281	DC282	DC283	DC285	DC287	DC288	DC290	DC291	DC292	DC293	DC294	DC296	DC297	DC298	DC300	DC302	DC305	DC307	DC308	DC310	DC312	DC313	DC314	DC317	DC318
Alistipes_sp_CAG_831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2005.94759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	233.242807	0	230.78711	9889723.343236	0	0	0	0	0	0	0	0	0	0	0	0	0	3971.672907	0	0	0	0	0	0	0	0
Alistipes_timonensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2201.796701	0	0	0	0	0	0	0	0	0	0	0	0	129.785833	0	0	0	0	0	0	0	0	0	1358.466996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4740.833566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010.025311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	527.531901	0	23548.362593	0	0	0	4208.116268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	190041.647578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9773.366186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2165.294848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_distasonis	0	899137.7411	15814.580627	399663.978342	69444.029753	5483.167281	131220.039744	0	285052.718278	107505.504259	409769.505191	590403.715116	0	1696692.70083	0	330327.136473	1649532.906349	217396.970792	1591343.221481	1486410.443648	0	451263.313908	268377.389329	756363.907348	299335.838654	504551.639001	0	0	561277.137771	0	0	109926.1045	46355.227177	0	293835.324347	509383.25708	31138.220218	321269.808424	0	280519.516003	361406.160783	75660.768808	89796.923044	757259.261402	194411.064653	285791.926568	355728.404688	0	14752.951355	227985.414347	0	2761.173584	1157019.614181	123995.003219	21156.117855	48300.605518	191022.234381	0	110220.471165	131083.350281	99850.679742	622790.669828	0	702057.795328	41796.59819	248591.681141	261890.207766	0	434489.875307	89.066594	155.983835	46.680842	143807.124166	159193.019655	0	1409058.721939	83229.977663	68691.911863	1243601.730819	185275.658917	107242.253887	844741.741484	35574.18368	38020.189646	0	369537.764746	66449.359444	0	4716.141706	44220.489263	680108.643069	545505.232481	673269.91096	585414.674491	0	181356.436042	0	55654.176343	1515467.970255	0	141974.498957	0	1139065.550976	322794.658975	83863.914826	784419.948122	0	188727.60599	175803.159946	505507.387607	1131777.306876	184081.74888	48969.755802	70671.137582	344831.875821	863312.881122	191406.006051	73245.654777	0	0	239428.230059	47328.574145	0	0	235382.571728	752319.315573	0	0	5008.842492	300918.692986	0	185625.323122	152897.693322	108585.313502	450473.50624	410.699586	1121796.163789	332142.808029	854189.482384	469889.860714	4222.20456	300708.065525	1305.106515	483215.90378	74843.859796	130663.415812	388240.5394	610685.568965	754256.581747	838153.403424	375497.079251	888267.940494	15200.25948	0	1042767.068875	692622.049272	204873.258744	942.985033	0	0	0	374.847808	133122.653714	1537574.614618	0	0	1704.811346	196084.198203	133498.341894	113424.853409	63053.736767	113422.706765	386560.720192	1374.861584	513613.027462	66.012764	3553002.643808	141845.741333	0	585.453158	172935.043572	617906.955049	2283058.95871	939307.384867	67232.492038	420375.221459	468277.476808	615169.689589	1309904.855537	2003.897046	265132.685784	3348.997538	316.556902	384765.345397	540698.24811	351105.678338	321270.995525	169802.433018	234431.221007	90845.915621	252647.643229	483802.249972	258168.118304	112.018135	457.455678	7305915.081426	9296025.461547	384420.395982	702415.143146	2155882.769078	26042.227344	51542.853828	414239.512425	150680.99607	126779.947135	126714.873404	0	212562.407405	537654.067747	292334.367886	3061866.970258	623880.671551	231642.709995	759191.566079	532.878998	186219.563754	611733.05302	78544.339273	259333.177694	136121.302001	125192.491446	846763.682971	115644.011379	303599.998539
Parabacteroides_goldsteinii	0	0	0	25854.139746	0	259.27411	0	0	0	0	2413.643343	0	0	279305.187808	0	0	8097.048523	0	0	0	0	27828.270162	7053.955016	0	45987.411222	0	0	0	0	0	75302.489386	33495.976329	0	0	0	0	0	0	0	21876.868949	0	0	0	0	0	0	0	135246.077084	0	0	0	0	0	0	0	7475.22395	0	0	0	0	11309.963775	0	0	0	0	0	20578.708071	0	22032.326646	0	0	0	0	0	0	0	0	0	0	10357.539759	0	0	0	0	0	0	3028.080223	0	0	0	0	0	0	49401.057391	0	0	0	0	0	0	12937.31576	0	0	0	0	0	0	10035.468224	0	0	0	0	0	0	0	0	0	45519.289567	0	0	0	0	0	0	0	0	0	0	0	0	0	95852.441369	316160.165459	0	0	47641.15193	0	0	0	0	0	0	0	200170.155152	0	25505.481985	0	127046.751657	0	0	19277.291359	0	0	0	0	0	12594.933376	323964.869461	0	0	0	0	85449.815616	0	0	0	0	24215.383577	27350.629018	0	12449.981822	0	0	0	0	2584969.391968	328565.619401	0	0	44395.023434	0	2962.737584	0	0	0	0	13786.22406	36663.330422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8567.982621	0	0	30562.069762	0	0	0	0	0	57680.476821	0	62462.454508	0	0	0	0	0	28500.64091	0	37709.52636	23146.4591	567731.635204	0	0	9571.500349	0
Parabacteroides_gordonii	0	0	0	0	0	0	0	0	0	0	0	34086.222118	0	0	0	0	0	0	0	0	0	0	0	0	0	4099.051105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	132.954481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2117.512616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	972.118535	0	0	0	0	111848.434315	0	0	0	0	0	0	0	0	13607.015052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8363.210715	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	966.732545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62539.325831	0	0	0	0	0	0	0	18774.936734	0	0	0	263513.049597	0	0	0	0	0	0	0	0	189066.709272	112065.057661	0	0	0	0	0	0	0	0	0	0	36654.200702	0	0	0	0	0	0	0	0	61765.882585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1077.085799	60809.540207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154367.926565	0	431911.958056	154749.591183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84399.65408	0	0	0	0	0	268645.616177	0	0	0	0	0	0	0	0	85922.215245	85871.463377	0	0	0	0	0	551467.927479	0	0	0	0	0	0	0	0	0	112064.428315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26159.455333	0	0	0	393945.319083	0	0	0	0	131953.979463	0	6710.509305	0	0	0	0	0
Parabacteroides_merdae	400478.363739	276798.395083	151584.655951	518102.311668	269496.638893	0	0	0	0	154021.748767	505579.956833	0	706920.480143	729828.98472	343428.277595	466252.814769	231833.874035	94413.10569	121925.931132	123498.45492	363162.943492	0	177725.534363	0	0	0	0	0	0	0	0	87539.296283	96703.903226	66105.143597	424091.820834	403210.12012	169612.453339	0	0	207077.539142	290583.613127	270537.971895	0	332371.535458	211771.867962	168160.721345	121200.617485	0	3168.197369	0	170493.403584	0	178991.421785	0	105000.269347	120586.630639	289356.832603	158678.611867	0	102283.666858	39786.998064	50294.249312	108554.187291	0	10938.701685	108037.149894	73947.614186	901614.503455	321634.157322	0	0	47719.738832	71379.302795	75860.303138	301867.87225	0	62388.748378	59250.768796	0	0	0	525397.418802	71388.92283	0	0	140407.362946	62510.602597	0	23782.425458	92076.123706	153933.888662	135884.416644	73609.590249	38769.670223	0	501799.967298	94332.445509	46552.949877	89643.247125	0	63770.70337	0	58951.249138	35341.347178	80728.200627	106660.816949	0	163245.458962	0	0	0	131591.952263	44808.81768	169469.774706	64208.56108	189566.53251	195838.882951	51304.815716	0	0	65756.842407	6039.478338	7143.618195	114183.28084	0	0	0	0	0	229130.343654	0	100837.387967	229429.127862	133118.829816	153996.705657	208160.864964	101667.256963	633710.383411	1020706.988767	67898.666915	0	126213.397222	0	0	5250.581528	277476.737521	275235.877227	165491.322143	184521.251534	189083.348692	92064.227596	9472.366503	535680.077092	1444004.261264	262230.06385	118466.842502	84541.492287	0	346603.476807	228144.455764	524695.548827	428544.756496	114640.283646	793702.73399	732660.060896	0	56.591248	32931.984576	213996.88361	121453.63099	83329.354686	128494.709325	409131.866897	755665.77007	1279.902967	0	0	140953.412708	0	685957.791171	143087.145498	678586.568561	495760.081848	41706.879907	53285.480921	67228.61279	343660.540436	83579.272923	537956.48845	161274.792769	207302.876741	0	0	396549.057144	189623.52293	457336.381328	0	0	246986.844183	388196.05699	0	0	185138.851974	593633.59216	0	0	324144.108211	220287.679059	345547.742943	0	669.632298	26814.06396	114417.224714	59288.020267	324290.825352	0	474355.04881	12825.364993	0	377756.248843	444404.472595	26993.678438	1267.248566	410086.292787	3014396.056022	92274.559858	47920.265733	265921.120968	107796.621707	894785.177395	0	457371.122894	106827.270223	36352.995182
Parabacteroides_sp_426_9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9509.561539	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Parabacteroides_sp_CAG_409	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31386.456252	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8400.466805	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85.307018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16472.503278	0	0	0	0	0	0	0	0	0	3572.249355	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10080.653966	0	0	0	0	0	0	0	0	0	0	0	94312.589803	0	0	0	0	0	0	0	0	0	0
Candidatus_Gastranaerophilales_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3657.80024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6725.551338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_coagulans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	385.25852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacillus_horneckiae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2658.37499
Gemella_haemolysans	0	0	0	0	0	0	0	0	0	0	0	0	464.352768	0	0	0	0	0	1021.146939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	568.547714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1565.80671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4159.577836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gemella_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0	393.7974	0	0	0	356.440375	0	9062.062449	0	0	0	0	0	0	0	345.106476	0	0	0	0	0	0	2111.99018	0	0	3914.293982	0	2169.046997	0	0	0	560.376029	0	0	0	0	0	631.934423	0	0	2043.647344	0	0	0	0	0	0	0	0	0	0	0	1335.256102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	395.964793	0	0	0	0	5545.489716	0	0	0	0	0	0	1098.893481	0	0	321.033408	0	2199.590511	0	0	0	0	0	0	0	0	0	0	3971.419408	11934.207678	0	0	0	0	0	0	0	881.381156	0	1313.777875	4310.286868	4772.036556	0	6861.757698	0	0	0	0	0	0	28271.437488	0	3005.378267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2176.800162	0	0	0	0	0	0	0	0	0	0	1707.031962	0	0	0	5817.715432	0	1057.866256	0	338.22835	1291.57848	0	7235.452385	0	0	0	0	0	0	0	11902.676864	0	0	0	3291.08932	0	17335.484787	0	0	3079.617023	6939.042026	0	0	0	0	586.500775	0
Staphylococcus_aureus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	343.2587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Staphylococcus_epidermidis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1151.368324	2142.53712
Granulicatella_elegans	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	888.305297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_avium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25719.628633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_casseliflavus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1789.472607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	208.303416	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Enterococcus_faecalis	0	0	0	0	0	26610.406184	0	0	0	0	0	0	0	0	0	0	0	0	0	1302.520332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	263956.0824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9160.349718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3129.301896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19716.94885	0	0	0	0	0	0	0	0	0	0	0	0	0	3225.784077	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12466.39563	0	0	0	0	0	0	7323.849979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1528.888435	0	0	0	0	0	0	0	37408.653927	0
Enterococcus_faecium	0	0	0	0	0	5335.52508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10672.41777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	305704.221482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16449.3239	0	0	0	0	0	0	3614.96031	0	0	0	0	0	0	0	0	0	0	32173.354183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	774760.286143	0	0	0	0	0	0	0	0	4334.359443	0	0	0	0	0	0	0	41609.313405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28465.754261	0	1020043.998675	0	0	0	0	0	0	0	0	0	0
Enterococcus_gallinarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	669.30278	0	0	0	0	0	0	0	0	0	0	0	0	0	8679.404612	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
